Date,Platform,Post_ID,Post Type,Likes,Comments,Shares,Impressions,Followers,Audience Age,Audience Gender,Audience Location,Sentiment,Reach,Engagement Rate
9/11/2023,Instagram,Post_88,Image,932,74,483,24809,172572,50,Female,Saint Pierre and Miquelon,Positive,4272,22.47
10/5/2023,Facebook,Post_93,Text,859,235,468,48811,84803,59,Other,Mozambique,Positive,1457,65.27
3/1/2023,Twitter,Post_28,Image,728,288,39,99449,29894,44,Male,Belgium,Positive,932,94.96
1/20/2023,Instagram,Post_43,Text,800,233,327,43919,61210,32,Other,Portugal,Neutral,2797,36.86
9/5/2023,Twitter,Post_14,Video,676,86,98,35974,19977,20,Female,Equatorial Guinea,Neutral,3352,27.24
6/22/2023,Instagram,Post_8,Video,864,30,211,49109,174070,49,Male,Zambia,Neutral,604,233.11
12/3/2023,Twitter,Post_91,Carousel,879,104,295,90684,22325,60,Female,Guinea,Negative,3361,39.01
7/10/2023,Facebook,Post_20,Image,747,199,35,51805,39804,60,Male,Faroe Islands,Negative,4986,16.59
5/2/2023,Instagram,Post_57,Text,893,67,285,24494,57598,58,Male,Slovenia,Negative,4297,18.99
6/14/2023,Instagram,Post_75,Image,583,118,343,60174,26330,61,Other,Afghanistan,Negative,4601,16.71
7/30/2023,Instagram,Post_52,Video,873,97,425,9426,20249,59,Female,Thailand,Neutral,2692,38.3
4/5/2023,Facebook,Post_75,Carousel,772,81,448,88277,26957,32,Female,Maldives,Neutral,2099,56.84
7/26/2023,Facebook,Post_35,Text,318,104,166,78980,71172,58,Other,Falkland Islands (Malvinas),Neutral,2038,20.51
4/16/2023,Twitter,Post_73,Image,670,65,8,32678,22008,55,Female,Seychelles,Neutral,1748,52.57
7/7/2023,Twitter,Post_92,Video,725,107,138,84799,9705,34,Male,Singapore,Neutral,2828,27.02
4/16/2023,Facebook,Post_95,Image,80,226,84,71413,92348,50,Female,Micronesia,Neutral,1166,60.98
7/10/2023,Facebook,Post_94,Text,225,114,123,43863,33686,56,Male,Liechtenstein,Negative,1490,37.52
6/23/2023,Instagram,Post_44,Video,91,241,92,50940,115089,65,Other,Madagascar,Negative,3193,25.96
11/10/2023,Facebook,Post_71,Image,807,218,432,58865,61844,65,Male,South Georgia and the South Sandwich Islands,Negative,4997,20.05
10/17/2023,Twitter,Post_82,Image,545,263,54,77455,5995,33,Male,Kuwait,Negative,3322,36.06
1/1/2023,Twitter,Post_1,Video,754,294,403,52732,13569,51,Other,Guatemala,Positive,1076,27.32
5/31/2023,Twitter,Post_47,Video,220,244,101,94244,40963,22,Other,Italy,Positive,4431,28.91
4/12/2023,Facebook,Post_63,Video,190,204,162,61536,92378,49,Female,Ukraine,Neutral,3536,39.37
7/14/2023,Instagram,Post_21,Carousel,151,269,258,2140,30531,46,Other,Colombia,Neutral,2163,11.56
6/24/2023,Instagram,Post_92,Carousel,741,237,460,18934,173144,27,Male,Zambia,Neutral,4950,6.18
8/22/2023,Facebook,Post_67,Image,169,22,2,39407,39598,45,Male,Korea,Positive,4192,9.71
1/13/2023,Instagram,Post_73,Text,398,153,369,66687,141040,22,Other,Jamaica,Positive,2782,36.52
5/23/2023,Facebook,Post_87,Image,172,4,494,12288,64942,47,Male,Turkmenistan,Negative,2392,40.8
10/4/2023,Twitter,Post_89,Image,673,114,244,35773,39195,23,Female,North Macedonia,Negative,1919,30.85
2/10/2023,Twitter,Post_13,Video,160,146,287,44691,41338,57,Female,Mali,Negative,1842,33.33
3/16/2023,Facebook,Post_27,Carousel,669,219,486,64005,41364,26,Male,Christmas Island,Positive,2462,37.53
6/26/2023,Instagram,Post_18,Text,12,86,260,96233,134798,21,Male,Puerto Rico,Positive,4569,20.44
5/22/2023,Twitter,Post_24,Text,398,151,361,36747,43311,27,Male,Japan,Neutral,4329,18.6
4/12/2023,Twitter,Post_87,Image,769,84,244,48421,42167,32,Other,Ecuador,Negative,3235,17.06
5/30/2023,Facebook,Post_38,Text,388,177,455,99804,84803,56,Female,French Southern Territories,Negative,2408,38.83
3/31/2023,Twitter,Post_24,Video,612,53,319,15050,40687,44,Female,Saint Helena,Negative,4972,21.38
7/20/2023,Facebook,Post_6,Text,591,98,112,64839,63455,21,Female,Angola,Negative,4043,11.6
8/10/2023,Twitter,Post_53,Video,979,107,311,74539,25847,20,Female,Sweden,Negative,3699,23.63
8/26/2023,Facebook,Post_36,Carousel,80,280,388,15628,22301,23,Female,Vietnam,Positive,3553,12.33
5/7/2023,Facebook,Post_69,Image,95,147,381,16781,28497,39,Other,Cape Verde,Positive,4417,8.01
11/9/2023,Twitter,Post_95,Video,602,221,482,14028,33410,43,Female,Finland,Positive,1875,27.31
3/20/2023,Instagram,Post_55,Video,944,298,197,3043,70219,22,Male,United Kingdom,Negative,3568,20.24
7/13/2023,Instagram,Post_91,Text,489,199,57,9021,37334,30,Female,Jordan,Negative,2929,19.84
1/6/2023,Facebook,Post_52,Video,769,188,261,2177,48320,59,Female,Ghana,Neutral,1131,122.46
7/5/2023,Facebook,Post_51,Image,314,148,268,34318,94438,54,Other,Sudan,Neutral,3588,11.09
11/9/2023,Twitter,Post_55,Video,713,227,466,68280,46827,39,Other,Russian Federation,Negative,3341,27.18
8/5/2023,Instagram,Post_69,Carousel,939,157,419,13516,114379,51,Other,Reunion,Neutral,2746,19.3
9/2/2023,Instagram,Post_48,Video,189,76,105,92632,141383,28,Male,Cote d'Ivoire,Neutral,4929,14.3
4/29/2023,Facebook,Post_31,Text,158,23,310,3667,79258,64,Other,Bangladesh,Negative,1457,71.52
5/9/2023,Instagram,Post_80,Video,631,148,69,86719,166628,29,Other,Yemen,Neutral,3398,26.6
5/12/2023,Facebook,Post_95,Image,585,234,314,74003,25214,47,Male,Cambodia,Neutral,4813,14.52
6/24/2023,Instagram,Post_94,Video,120,294,499,67769,142405,33,Male,Saint Martin,Positive,1107,91.6
6/23/2023,Instagram,Post_83,Carousel,179,133,227,88869,110194,65,Male,Guadeloupe,Positive,3883,35.39
7/12/2023,Twitter,Post_1,Carousel,688,296,117,19134,47187,56,Other,Luxembourg,Positive,1524,95.08
10/16/2023,Facebook,Post_27,Video,562,104,189,19634,52581,56,Male,Guadeloupe,Neutral,2123,54.5
6/23/2023,Facebook,Post_34,Carousel,619,64,205,5440,61014,50,Female,Turks and Caicos Islands,Neutral,1605,66.23
4/27/2023,Facebook,Post_18,Carousel,994,139,422,92858,86181,29,Other,Benin,Positive,718,141.09
8/22/2023,Instagram,Post_33,Video,413,13,46,32913,107705,47,Other,Lebanon,Negative,1514,56.14
5/30/2023,Facebook,Post_49,Carousel,863,4,424,68130,30087,46,Male,Guinea,Negative,4844,21.33
2/10/2023,Facebook,Post_59,Text,470,111,196,78667,10738,44,Female,Trinidad and Tobago,Negative,3337,37.73
5/23/2023,Twitter,Post_81,Carousel,472,209,420,30724,22827,19,Other,Benin,Neutral,519,214.45
1/1/2023,Twitter,Post_98,Carousel,612,111,454,85076,7838,36,Male,Falkland Islands (Malvinas),Neutral,2910,26.74
3/12/2023,Twitter,Post_26,Image,802,116,383,28177,25020,38,Other,Jordan,Negative,1248,44.47
10/18/2023,Instagram,Post_63,Carousel,465,27,90,91073,38467,43,Other,Tonga,Negative,4139,17.13
9/18/2023,Facebook,Post_13,Video,633,297,393,53109,11589,21,Female,Guam,Neutral,834,123.5
2/21/2023,Twitter,Post_86,Carousel,358,233,484,85021,7469,58,Male,Vietnam,Negative,3453,41.07
1/18/2023,Twitter,Post_27,Carousel,337,283,53,51494,16560,37,Male,Andorra,Negative,3112,26.86
6/16/2023,Twitter,Post_82,Carousel,847,288,337,78296,40377,50,Female,Burundi,Negative,1659,82.82
12/14/2023,Twitter,Post_19,Carousel,532,288,418,66769,15871,44,Other,Bhutan,Positive,2035,60.64
7/7/2023,Facebook,Post_34,Text,762,142,375,1056,18913,58,Female,Tunisia,Neutral,4407,16.41
1/3/2023,Instagram,Post_13,Image,802,216,445,28411,106065,27,Other,Bahamas,Positive,2232,37.14
3/11/2023,Instagram,Post_24,Text,345,213,272,69634,192113,40,Male,Malta,Positive,805,104.6
1/5/2023,Twitter,Post_25,Text,741,143,221,95473,36586,46,Other,Svalbard & Jan Mayen Islands,Positive,4596,8.7
2/18/2023,Facebook,Post_29,Carousel,430,179,316,5153,57036,36,Male,Timor-Leste,Positive,569,190.86
5/10/2023,Facebook,Post_36,Text,733,271,389,91094,60532,31,Other,Guernsey,Positive,3614,29.91
6/13/2023,Facebook,Post_78,Image,676,161,384,16301,71338,30,Male,Monaco,Positive,1676,62.83
6/1/2023,Twitter,Post_70,Carousel,365,218,205,40656,29936,37,Male,Singapore,Negative,4301,26.64
4/22/2023,Instagram,Post_81,Carousel,505,255,302,63412,34318,60,Female,Korea,Negative,1089,95.59
8/4/2023,Twitter,Post_28,Video,64,170,242,27884,32763,41,Male,Algeria,Positive,4070,32.06
2/5/2023,Instagram,Post_5,Image,714,159,15,37309,85802,22,Other,Philippines,Neutral,2179,27.86
12/28/2023,Instagram,Post_93,Carousel,487,152,340,80706,64460,34,Male,Cambodia,Positive,4654,18.65
3/22/2023,Twitter,Post_84,Video,185,46,137,36526,19474,59,Female,Sri Lanka,Positive,539,178.48
9/12/2023,Facebook,Post_43,Video,153,92,455,47409,58930,36,Male,Mauritania,Positive,2214,33.42
10/5/2023,Instagram,Post_62,Carousel,947,153,14,85976,73867,25,Female,Macao,Positive,3921,11.5
7/30/2023,Twitter,Post_25,Text,345,297,132,15157,21782,40,Other,Gibraltar,Positive,4724,13.02
4/3/2023,Instagram,Post_37,Image,709,56,173,43748,59628,42,Male,Bolivia,Negative,2918,39.03
8/16/2023,Instagram,Post_78,Text,921,224,200,74449,101106,51,Other,Palestinian Territory,Negative,4083,25.28
12/22/2023,Twitter,Post_35,Carousel,93,191,391,22015,14522,54,Female,Costa Rica,Negative,4529,17.38
4/11/2023,Instagram,Post_49,Video,5,138,222,32685,75543,54,Other,China,Negative,4398,5.84
11/11/2023,Instagram,Post_51,Image,257,74,58,81700,104434,62,Other,Lao People's Democratic Republic,Positive,2586,24.48
10/6/2023,Twitter,Post_16,Carousel,503,207,308,63304,45121,31,Other,Guyana,Positive,717,53.56
10/19/2023,Facebook,Post_59,Text,451,95,129,66890,41108,45,Male,Algeria,Positive,605,94.88
2/26/2023,Facebook,Post_79,Image,407,182,96,54443,27492,63,Male,Barbados,Neutral,2929,12.5
1/8/2023,Instagram,Post_17,Image,59,123,325,8763,143760,45,Female,Cook Islands,Neutral,654,184.56
11/28/2023,Instagram,Post_70,Image,147,61,75,43051,111213,38,Male,Sierra Leone,Negative,1763,49.52
7/15/2023,Twitter,Post_59,Image,343,217,45,66536,27640,22,Female,Jersey,Negative,3944,18.56
8/28/2023,Twitter,Post_14,Text,241,23,8,14649,27816,20,Other,Grenada,Negative,2992,29.14
2/8/2023,Twitter,Post_86,Text,444,244,472,10483,33448,43,Other,Bahrain,Positive,2655,51
10/22/2023,Facebook,Post_12,Text,941,115,386,32130,86564,56,Female,Mongolia,Negative,4215,25.72
11/27/2023,Twitter,Post_45,Text,558,124,321,55915,18048,49,Male,Paraguay,Negative,2094,35.43
1/15/2023,Instagram,Post_60,Video,214,9,76,42250,142324,25,Female,Cameroon,Positive,3358,8.46
6/1/2023,Twitter,Post_20,Image,871,297,36,28662,37017,27,Male,Haiti,Neutral,3260,46.32
7/30/2023,Facebook,Post_32,Text,211,39,432,83148,62745,45,Other,Algeria,Neutral,1675,63.22
4/3/2023,Facebook,Post_63,Video,971,144,314,36391,18767,39,Male,Seychelles,Negative,2179,31.9
6/1/2023,Facebook,Post_50,Video,803,115,324,75801,48331,35,Other,Uruguay,Positive,3617,17.75
10/12/2023,Instagram,Post_11,Carousel,558,128,79,72936,145966,31,Other,Thailand,Positive,4958,7.48
11/16/2023,Instagram,Post_72,Video,810,242,207,19770,90382,32,Female,Norway,Positive,2544,58.61
4/2/2023,Instagram,Post_7,Carousel,435,122,405,25178,26688,19,Male,Bahamas,Positive,4780,29.41
9/30/2023,Twitter,Post_90,Image,291,84,414,59330,16263,41,Other,Saint Martin,Positive,2464,15.14
8/2/2023,Twitter,Post_32,Video,372,254,389,12667,21983,31,Male,Belize,Positive,3729,11.99
12/11/2023,Instagram,Post_14,Text,828,106,411,67070,102479,35,Male,Congo,Neutral,1680,45.24
11/9/2023,Twitter,Post_19,Text,967,230,473,40047,28094,30,Male,Montenegro,Neutral,3933,8.49
8/16/2023,Instagram,Post_47,Video,86,253,58,45112,91407,26,Male,Hong Kong,Neutral,3443,28.2
5/27/2023,Twitter,Post_32,Text,706,59,453,9054,44984,27,Other,Cyprus,Neutral,1921,35.55
2/14/2023,Instagram,Post_7,Text,3,141,153,99698,37600,51,Male,Nauru,Positive,1215,47.9
1/2/2023,Facebook,Post_37,Carousel,724,112,182,45757,33506,22,Other,Greece,Positive,1875,10.51
10/16/2023,Instagram,Post_30,Video,149,235,77,79091,136009,63,Other,Saint Barthelemy,Negative,2887,5.89
11/28/2023,Twitter,Post_97,Text,100,287,100,2477,8502,48,Female,Turkey,Neutral,1108,43.5
6/6/2023,Twitter,Post_34,Text,646,48,91,34655,26187,58,Other,Svalbard & Jan Mayen Islands,Neutral,3170,24.51
3/24/2023,Facebook,Post_87,Video,42,247,464,50698,32131,62,Other,Indonesia,Neutral,2036,65.42
7/7/2023,Instagram,Post_14,Text,948,220,277,14372,106270,29,Other,Chile,Neutral,4147,22.09
9/22/2023,Facebook,Post_23,Image,147,116,14,65796,52413,22,Female,Belgium,Neutral,3647,31.42
5/18/2023,Instagram,Post_79,Carousel,138,42,286,27164,77391,45,Male,Switzerland,Positive,1313,42.65
6/9/2023,Twitter,Post_98,Video,553,288,425,40324,43016,34,Female,Lao People's Democratic Republic,Positive,3247,13.98
7/18/2023,Twitter,Post_93,Image,885,7,345,31278,18239,28,Other,Burkina Faso,Positive,3329,36.59
8/15/2023,Facebook,Post_52,Carousel,783,54,500,54461,97245,53,Female,Mayotte,Neutral,3280,44.3
10/20/2023,Instagram,Post_26,Image,871,16,77,20018,126825,20,Other,Montserrat,Neutral,2553,51.66
7/4/2023,Facebook,Post_92,Image,236,198,490,11360,98624,62,Male,Palau,Positive,3817,10.82
6/21/2023,Facebook,Post_48,Image,610,88,332,53827,26285,33,Female,Poland,Positive,1228,105.94
4/1/2023,Facebook,Post_18,Carousel,893,181,295,22495,70054,48,Other,Cameroon,Positive,2238,36.91
3/20/2023,Twitter,Post_9,Video,866,95,496,1286,32195,25,Other,Cayman Islands,Positive,2994,37.51
4/11/2023,Instagram,Post_7,Text,146,289,147,34500,61272,59,Other,Chile,Positive,4475,18.75
8/27/2023,Facebook,Post_77,Image,607,167,224,74518,20227,40,Other,Micronesia,Positive,1232,124.11
6/6/2023,Facebook,Post_51,Image,862,257,356,6801,72008,35,Male,Cyprus,Negative,4844,25.37
10/12/2023,Twitter,Post_83,Text,968,87,53,57137,9235,61,Female,Wallis and Futuna,Negative,4509,12.89
11/19/2023,Instagram,Post_91,Video,415,231,158,41392,144549,65,Male,Afghanistan,Negative,769,120.03
6/3/2023,Instagram,Post_20,Video,697,127,419,4529,145029,43,Other,Oman,Negative,4135,28.66
2/24/2023,Facebook,Post_65,Image,579,280,24,90817,60011,20,Female,Romania,Negative,2888,48.03
4/26/2023,Facebook,Post_16,Video,450,290,303,10588,35498,39,Other,China,Positive,4708,14.38
1/9/2023,Facebook,Post_39,Text,550,67,116,23185,59442,42,Other,Venezuela,Positive,2519,22.15
4/27/2023,Instagram,Post_65,Text,667,212,416,82263,186561,65,Other,Cuba,Positive,3282,21.05
1/9/2023,Facebook,Post_8,Carousel,792,236,249,20881,26575,62,Male,Botswana,Positive,3667,19.55
12/5/2023,Instagram,Post_35,Video,667,270,88,55838,37127,60,Other,Afghanistan,Positive,4900,14.8
6/30/2023,Facebook,Post_62,Text,728,92,1,20681,62150,19,Other,Bahrain,Positive,1114,76.84
11/10/2023,Instagram,Post_50,Carousel,546,234,241,45454,58393,62,Other,Luxembourg,Positive,2560,35.23
9/7/2023,Twitter,Post_19,Image,21,9,188,8995,20206,34,Female,Mexico,Positive,3357,11.74
4/6/2023,Facebook,Post_7,Video,136,237,435,93219,88098,60,Male,Barbados,Positive,2412,25.54
7/13/2023,Instagram,Post_58,Video,62,52,483,64373,45177,38,Female,Ghana,Neutral,4823,26.66
2/27/2023,Facebook,Post_90,Video,886,204,188,26806,92042,28,Other,Tuvalu,Positive,3049,37.88
10/22/2023,Instagram,Post_54,Text,530,225,89,28296,53039,37,Male,Mauritania,Positive,3790,16.73
1/4/2023,Facebook,Post_11,Video,132,7,394,31996,47776,40,Female,Estonia,Negative,2823,25.86
12/9/2023,Instagram,Post_64,Video,900,298,44,80241,106428,43,Female,Ireland,Negative,932,72.32
3/8/2023,Instagram,Post_16,Video,331,144,162,61574,51745,38,Female,Macao,Negative,4783,31.72
1/9/2023,Twitter,Post_21,Video,193,106,233,17657,33071,19,Male,Cocos (Keeling) Islands,Negative,2314,26.49
5/21/2023,Instagram,Post_27,Text,180,267,23,89918,96221,48,Female,Malawi,Negative,1853,45.01
2/4/2023,Facebook,Post_61,Text,215,192,351,17144,99589,23,Other,Palau,Neutral,2254,25.2
8/1/2023,Instagram,Post_71,Image,915,255,113,64291,118067,29,Male,Thailand,Neutral,3023,26.7
11/14/2023,Facebook,Post_57,Video,301,79,347,8556,93193,36,Other,Reunion,Negative,4819,23.95
3/2/2023,Instagram,Post_46,Text,501,274,62,19683,103397,33,Male,Saint Lucia,Positive,4614,7.54
4/5/2023,Twitter,Post_66,Image,771,84,323,25505,5394,44,Male,Marshall Islands,Positive,4391,16.74
3/29/2023,Instagram,Post_10,Text,713,120,334,90226,23458,40,Other,Bahamas,Neutral,676,175.44
6/3/2023,Facebook,Post_98,Image,669,266,466,34071,40829,18,Female,Gibraltar,Neutral,1558,53.66
9/8/2023,Facebook,Post_31,Video,987,97,295,97847,62858,51,Male,Comoros,Neutral,4022,13.13
9/29/2023,Instagram,Post_89,Carousel,726,222,330,94715,173976,39,Female,Philippines,Neutral,2877,26.69
2/23/2023,Facebook,Post_53,Text,26,176,290,88153,22862,31,Female,Guatemala,Negative,2642,38.64
1/10/2023,Twitter,Post_50,Carousel,177,242,271,33723,7563,25,Female,Belize,Positive,3625,22.32
3/10/2023,Instagram,Post_27,Text,513,104,75,14277,101227,38,Female,Papua New Guinea,Positive,2848,52.98
11/9/2023,Facebook,Post_73,Video,670,139,95,25049,40662,48,Male,Sao Tome and Principe,Positive,3054,32.61
3/25/2023,Twitter,Post_86,Carousel,79,111,410,82089,45285,35,Other,Montserrat,Positive,975,124.21
11/25/2023,Instagram,Post_63,Carousel,473,77,172,47248,172845,55,Female,Monaco,Neutral,3947,11.78
12/23/2023,Facebook,Post_39,Image,876,126,28,59235,28906,35,Male,French Guiana,Neutral,821,136.05
8/29/2023,Facebook,Post_12,Text,117,242,371,33710,83379,30,Male,Ghana,Neutral,1181,16.93
3/1/2023,Facebook,Post_83,Image,98,237,487,17245,35797,38,Female,French Polynesia,Positive,1484,21.5
9/16/2023,Twitter,Post_48,Text,343,2,355,28259,39358,39,Female,Ghana,Positive,4258,11.04
12/16/2023,Facebook,Post_18,Image,614,270,438,24504,79575,45,Male,Jamaica,Positive,845,65.09
1/11/2023,Instagram,Post_28,Video,240,166,194,7301,138422,48,Female,Malawi,Negative,4721,13.34
8/8/2023,Facebook,Post_41,Image,853,193,190,1186,78517,52,Female,Morocco,Positive,3369,33.57
9/4/2023,Instagram,Post_92,Carousel,7,270,356,83452,51087,43,Other,San Marino,Positive,3335,19.31
4/22/2023,Twitter,Post_47,Text,476,35,118,11528,7939,18,Other,Falkland Islands (Malvinas),Positive,4458,15.21
3/30/2023,Twitter,Post_50,Text,672,52,42,17749,30945,39,Female,Christmas Island,Positive,1258,59.62
9/4/2023,Instagram,Post_70,Video,864,52,433,18873,36392,40,Male,Liechtenstein,Positive,4653,25.98
5/16/2023,Twitter,Post_98,Text,215,198,17,79832,44255,29,Male,Croatia,Neutral,4504,3.22
6/2/2023,Instagram,Post_38,Text,107,0,8,70860,37925,50,Female,Taiwan,Negative,4783,15.64
5/10/2023,Facebook,Post_33,Text,409,58,54,48415,22651,54,Female,South Africa,Negative,1612,62.72
6/8/2023,Facebook,Post_76,Carousel,945,75,4,58794,59165,47,Female,Hungary,Negative,3382,14.13
3/21/2023,Facebook,Post_80,Carousel,857,97,101,37961,19007,23,Other,Croatia,Positive,1424,29.14
5/11/2023,Instagram,Post_17,Image,460,82,142,83697,70873,22,Other,Croatia,Neutral,3003,19.25
1/29/2023,Facebook,Post_16,Carousel,967,153,430,84286,78890,38,Other,Papua New Guinea,Negative,2195,39.59
11/2/2023,Twitter,Post_33,Image,976,299,42,33249,6839,24,Other,Brunei Darussalam,Negative,2726,51.76
3/22/2023,Twitter,Post_33,Video,408,110,4,66424,17901,29,Other,Bulgaria,Positive,820,111.71
12/5/2023,Instagram,Post_3,Carousel,954,149,6,93114,199046,36,Male,Switzerland,Negative,4360,12.39
7/17/2023,Instagram,Post_23,Text,56,287,225,91328,170487,27,Male,Benin,Negative,3937,24
2/9/2023,Facebook,Post_83,Carousel,761,42,372,84964,89766,61,Male,Pitcairn Islands,Neutral,1483,75.32
11/27/2023,Facebook,Post_6,Image,51,274,361,6711,90817,24,Other,Vanuatu,Positive,2642,28.46
11/2/2023,Twitter,Post_39,Carousel,647,201,263,18347,46663,32,Other,Portugal,Positive,3028,38.71
6/28/2023,Twitter,Post_20,Text,63,86,421,60730,24927,40,Female,Germany,Neutral,3184,37.12
1/1/2023,Twitter,Post_78,Carousel,986,161,480,35808,49041,40,Female,Afghanistan,Neutral,4528,28.51
9/21/2023,Twitter,Post_13,Carousel,812,46,342,28418,38501,22,Female,Paraguay,Neutral,1354,101.62
6/20/2023,Facebook,Post_85,Video,521,35,168,36278,43602,21,Other,Azerbaijan,Neutral,1682,36.98
7/16/2023,Twitter,Post_40,Image,237,261,34,39716,49661,24,Male,Ecuador,Neutral,1024,102.34
1/30/2023,Instagram,Post_21,Carousel,540,243,72,32033,143202,40,Male,Uganda,Neutral,2873,18.62
3/13/2023,Facebook,Post_52,Image,473,52,455,4847,38015,30,Other,Wallis and Futuna,Positive,512,54.1
12/24/2023,Twitter,Post_47,Image,47,128,461,16342,41283,29,Male,Haiti,Negative,1658,68.4
8/16/2023,Facebook,Post_42,Carousel,393,158,283,96173,42063,25,Other,New Zealand,Negative,3112,23.75
4/16/2023,Twitter,Post_48,Text,232,285,260,6312,19495,42,Male,Comoros,Neutral,3834,26.4
9/9/2023,Twitter,Post_78,Video,297,21,223,77775,8664,63,Male,Tonga,Neutral,1482,69.77
12/20/2023,Twitter,Post_95,Video,76,172,120,94093,28859,62,Other,Moldova,Neutral,4215,17.98
4/16/2023,Facebook,Post_19,Video,468,276,110,65158,57706,32,Other,Burundi,Neutral,2956,39.34
12/23/2023,Facebook,Post_79,Text,732,18,461,32969,88365,63,Other,Romania,Negative,655,149.16
8/13/2023,Facebook,Post_91,Text,351,84,364,37782,15182,49,Other,Belgium,Negative,3580,13.52
2/19/2023,Instagram,Post_98,Text,798,227,139,22277,89100,39,Other,Bosnia and Herzegovina,Negative,3227,38.27
10/1/2023,Instagram,Post_95,Video,967,266,182,25305,134205,36,Other,Slovenia,Negative,891,11
8/3/2023,Instagram,Post_1,Carousel,886,201,457,83296,97327,42,Other,Ukraine,Negative,3566,31.8
3/26/2023,Twitter,Post_2,Image,993,258,464,81481,42167,39,Male,Jordan,Negative,2200,50.45
4/12/2023,Instagram,Post_3,Text,966,276,495,91183,65501,48,Other,Oman,Neutral,4835,18.14
6/18/2023,Facebook,Post_4,Carousel,928,235,423,90067,69641,57,Female,Algeria,Neutral,4411,12.83
